Question,Answer,Correct,Title
What are the steps used to create and run containers?,"Create a Dockerfile and use it with the pull command to create a running container.

Create a Dockerfile, use it to create a container image, and then use the container image to create a running container.

Create a container image, use it to create a Dockerfile, and then use the Dockerfile to create a running container.

Input the container image name and tag.","Create a Dockerfile, use it to create a container image, and then use the container image to create a running container.","Module 1 - Graded Quiz: Containers and Containerization

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
What is the function of the Docker ‘run’ command?,"Creates a container from an image

Lists all images, repositories, tags, and sizes

Stores images in a configured registry

Retrieves images from a configured registry",Creates a container from an image,"Module 1 - Graded Quiz: Containers and Containerization

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
What is a Docker container?,"A read-only template

A method of isolating communication

A persistent set of data that can be transferred

A runnable instance of an image",A runnable instance of an image,"Module 1 - Graded Quiz: Containers and Containerization

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
What are volumes and bind mounts used for in Docker?,"Persisting data

Erasing data

Isolating communication

Connecting to external storage platforms",Persisting data,"Module 1 - Graded Quiz: Containers and Containerization

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
What does the Docker client-server architecture provide?,"Cloud storage

Code checking

An application environment

A communication channel",An application environment,"Module 1 - Graded Quiz: Containers and Containerization

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
Have you created GET dealer?state=xx action? ,"Yes

No",Yes,"Back End Checklist

Graded Quiz
.
 • 20 min

DueJun 25, 11:59 PM +07"
Have you created GET review?dealerId=num action? ,"Yes

No",Yes,"Back End Checklist

Graded Quiz
.
 • 20 min

DueJun 25, 11:59 PM +07"
Have you created POST review action? ,"Yes

No",Yes,"Back End Checklist

Graded Quiz
.
 • 20 min

DueJun 25, 11:59 PM +07"
Have you created CarModel and CarMake Django models? ,"Yes

No",Yes,"Back End Checklist

Graded Quiz
.
 • 20 min

DueJun 25, 11:59 PM +07"
Have you registered CarModel and CarMake models with Admin site? ,"Yes

No",Yes,"Back End Checklist

Graded Quiz
.
 • 20 min

DueJun 25, 11:59 PM +07"
Have you created new car models objects with associated car makes and dealerships? ,"Yes

No",Yes,"Back End Checklist

Graded Quiz
.
 • 20 min

DueJun 25, 11:59 PM +07"
Have you created a `get_dealerships` Django view to get dealer list? ,"Yes

No",Yes,"Back End Checklist

Graded Quiz
.
 • 20 min

DueJun 25, 11:59 PM +07"
Have you created a Django `get_dealer_details` view to get reviews of a dealer? ,"Yes

No",Yes,"Back End Checklist

Graded Quiz
.
 • 20 min

DueJun 25, 11:59 PM +07"
Have you updated the `get_dealer_details` view to call Watson NLU for analyzing review sentiment? ,"Yes

No",Yes,"Back End Checklist

Graded Quiz
.
 • 20 min

DueJun 25, 11:59 PM +07"
Have you created `add_review` Django view to post a dealer review? ,"Yes

No",Yes,"Back End Checklist

Graded Quiz
.
 • 20 min

DueJun 25, 11:59 PM +07"
"In the use case illustrated in the video, how does the global flower delivery company leverage the Hybrid Multicloud architecture to meet its requirement of varying capacity demands across different geographies?","By scaling up their on-premise architecture 

By using the automatic provisioning and de-provisioning of resources that cloud offers 

By distributing their delivery service application across multiple cloud environments and providers, spread across multiple geographies","By distributing their delivery service application across multiple cloud environments and providers, spread across multiple geographies","Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
6 total points available.
6 total points"
Which one of these is an attribute of the microservices architecture approach?,"When one of the microservices of an application stops to function, it disrupts the functioning of the complete application 

All the microservices that need to perform a task, need to be bundled in a single container so that they can perform the assigned task 

Every new functionality in a microservice needs to be developed from scratch 

Microservices breakdown large applications into their core functions to create a fully functional application ",Microservices breakdown large applications into their core functions to create a fully functional application ,"Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
6 total points available.
6 total points"
Which of these scenarios is NOT a good use case for serverless architecture?,"Workloads characterized by long-running processes 

Stream processing workloads

Microservices that can be built as functions that are stateless 

Supporting microservices architecture ",Workloads characterized by long-running processes ,"Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
6 total points available.
6 total points"
Cloud native applications follow a consistent set of development principles. Identify two of these development principles from the provided options.,"Tightly couple the different functions of the application so that they can work together as a whole 

Bring the various single-function components of an application into one huge piece of software 

Containerize the microservices for maximum flexibility, scalability, and portability 

Break applications down to single-function microservices ","Containerize the microservices for maximum flexibility, scalability, and portability 

Break applications down to single-function microservices ","Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
6 total points available.
6 total points"
Which of the following statements describe the DevOps approach and process? Select two.,"A collaborative approach where business owners and development, operations, and quality assurance teams collaborate to continuously deliver software

Eliminates the need to monitor performance and availability

Eliminates the need to provision servers, build middleware, and install application code 

DevOps process defines how people work together to build, deploy, and manage applications in a cloud native environment","A collaborative approach where business owners and development, operations, and quality assurance teams collaborate to continuously deliver software

DevOps process defines how people work together to build, deploy, and manage applications in a cloud native environment","Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
6 total points available.
6 total points"
Which of the provided options encapsulates the complete application modernization journey?,"The journey from physical servers and VMs to cloud infrastructure. 

The journey from waterfall and agile development methodologies to DevOps. 

The journey from monolithic and service-oriented architecture to microservices architecture, from physical servers and VMs to cloud infrastructure, and from waterfall and agile methodology to DevOps. 

The journey from monolithic and service-oriented architecture to microservices architecture. ","The journey from monolithic and service-oriented architecture to microservices architecture, from physical servers and VMs to cloud infrastructure, and from waterfall and agile methodology to DevOps. ","Practice Quiz

Practice Quiz
.
 • 30 min
.
 • 
6 total points available.
6 total points"
Which type of cloud storage is presented to compute nodes using high-speed fiber connections?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Front-end developers use HTML to do which of the following to a website?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
What is one purpose for using repositories?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"On GitHub, what is the purpose of a pull request?",,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
What is the function of the git-fetch command?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
What does the modernization pattern “strangle the monolith” mean?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
What is IBM Watson?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Some of the common Docker CLI commands include___________ to create a new image and ___________ for testing developed images.,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which of the following statements is incorrect?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
Which of the following is provided by OpenShift’s cluster services?,,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
"When using the open() function, what is the purpose of passing the parameter ‘a+’ into it?",,,"Final Exam

Graded Quiz
.
 • 3h 45m

DueJun 11, 11:59 PM +07"
